match_id,league,date,time,kickoff_time_utc,home_team,away_team,home_goals,away_goals,result,home_odds,draw_odds,away_odds
E0_2025-12-14_brentford_leeds,E0,2025-12-14,16:30,2025-12-14 16:30:00+00:00,Brentford,Leeds,1,1,D,2.14,3.25,3.56
I1_2025-12-14_genoa_inter,I1,2025-12-14,17:00,2025-12-14 17:00:00+00:00,Genoa,Inter,1,2,A,7.15,4.11,1.47
D1_2025-12-14_werder-bremen_stuttgart,D1,2025-12-14,18:30,2025-12-14 18:30:00+00:00,Werder Bremen,Stuttgart,0,4,A,2.81,3.63,2.31
F1_2025-12-14_marseille_monaco,F1,2025-12-14,19:45,2025-12-14 19:45:00+00:00,Marseille,Monaco,1,0,H,2.01,3.59,3.5
I1_2025-12-14_bologna_juventus,I1,2025-12-14,19:45,2025-12-14 19:45:00+00:00,Bologna,Juventus,0,1,A,3.27,3.17,2.27
SP1_2025-12-14_alaves_real-madrid,SP1,2025-12-14,20:00,2025-12-14 20:00:00+00:00,Alaves,Real Madrid,1,2,A,5.73,4.05,1.56
I1_2025-12-15_roma_como,I1,2025-12-15,19:45,2025-12-15 19:45:00+00:00,Roma,Como,1,0,H,2.2,3.06,3.58
E0_2025-12-15_man-united_bournemouth,E0,2025-12-15,20:00,2025-12-15 20:00:00+00:00,Man United,Bournemouth,4,4,D,1.76,4.18,4.1
SP1_2025-12-15_vallecano_betis,SP1,2025-12-15,20:00,2025-12-15 20:00:00+00:00,Vallecano,Betis,0,0,D,2.55,3.15,2.88
D1_2025-12-19_dortmund_m-gladbach,D1,2025-12-19,19:30,2025-12-19 19:30:00+00:00,Dortmund,M'gladbach,2,0,H,1.48,4.64,5.92
SP1_2025-12-19_valencia_mallorca,SP1,2025-12-19,20:00,2025-12-19 20:00:00+00:00,Valencia,Mallorca,1,1,D,2.03,3.17,3.96
E0_2025-12-20_newcastle_chelsea,E0,2025-12-20,12:30,2025-12-20 12:30:00+00:00,Newcastle,Chelsea,2,2,D,2.79,3.53,2.41
SP1_2025-12-20_oviedo_celta,SP1,2025-12-20,13:00,2025-12-20 13:00:00+00:00,Oviedo,Celta,0,0,D,3.47,3.18,2.18
D1_2025-12-20_augsburg_werder-bremen,D1,2025-12-20,14:30,2025-12-20 14:30:00+00:00,Augsburg,Werder Bremen,0,0,D,2.21,3.44,3.13
D1_2025-12-20_fc-koln_union-berlin,D1,2025-12-20,14:30,2025-12-20 14:30:00+00:00,FC Koln,Union Berlin,0,1,A,2.52,3.19,2.83
D1_2025-12-20_hamburg_ein-frankfurt,D1,2025-12-20,14:30,2025-12-20 14:30:00+00:00,Hamburg,Ein Frankfurt,1,1,D,2.44,3.39,2.78
D1_2025-12-20_stuttgart_hoffenheim,D1,2025-12-20,14:30,2025-12-20 14:30:00+00:00,Stuttgart,Hoffenheim,0,0,D,1.95,3.86,3.44
D1_2025-12-20_wolfsburg_freiburg,D1,2025-12-20,14:30,2025-12-20 14:30:00+00:00,Wolfsburg,Freiburg,3,4,A,2.41,3.39,2.83
E0_2025-12-20_bournemouth_burnley,E0,2025-12-20,15:00,2025-12-20 15:00:00+00:00,Bournemouth,Burnley,1,1,D,1.47,4.62,6.47
E0_2025-12-20_brighton_sunderland,E0,2025-12-20,15:00,2025-12-20 15:00:00+00:00,Brighton,Sunderland,0,0,D,1.83,3.65,4.27
E0_2025-12-20_man-city_west-ham,E0,2025-12-20,15:00,2025-12-20 15:00:00+00:00,Man City,West Ham,3,0,H,1.2,7.44,12.02
E0_2025-12-20_wolves_brentford,E0,2025-12-20,15:00,2025-12-20 15:00:00+00:00,Wolves,Brentford,0,2,A,3.42,3.37,2.15
SP1_2025-12-20_levante_sociedad,SP1,2025-12-20,15:15,2025-12-20 15:15:00+00:00,Levante,Sociedad,1,1,D,3.0,3.26,2.38
I1_2025-12-20_lazio_cremonese,I1,2025-12-20,17:00,2025-12-20 17:00:00+00:00,Lazio,Cremonese,0,0,D,1.54,3.92,6.47
D1_2025-12-20_rb-leipzig_leverkusen,D1,2025-12-20,17:30,2025-12-20 17:30:00+00:00,RB Leipzig,Leverkusen,1,3,A,2.05,3.83,3.19
E0_2025-12-20_tottenham_liverpool,E0,2025-12-20,17:30,2025-12-20 17:30:00+00:00,Tottenham,Liverpool,1,2,A,3.54,3.59,2.02
SP1_2025-12-20_osasuna_alaves,SP1,2025-12-20,17:30,2025-12-20 17:30:00+00:00,Osasuna,Alaves,3,0,H,2.2,2.91,3.82
I1_2025-12-20_juventus_roma,I1,2025-12-20,19:45,2025-12-20 19:45:00+00:00,Juventus,Roma,2,1,H,2.0,3.09,4.21
E0_2025-12-20_everton_arsenal,E0,2025-12-20,20:00,2025-12-20 20:00:00+00:00,Everton,Arsenal,0,1,A,6.26,4.02,1.54
E0_2025-12-20_leeds_crystal-palace,E0,2025-12-20,20:00,2025-12-20 20:00:00+00:00,Leeds,Crystal Palace,4,1,H,2.83,3.06,2.66
SP1_2025-12-20_real-madrid_sevilla,SP1,2025-12-20,20:00,2025-12-20 20:00:00+00:00,Real Madrid,Sevilla,2,0,H,1.19,7.14,12.64
I1_2025-12-21_cagliari_pisa,I1,2025-12-21,11:30,2025-12-21 11:30:00+00:00,Cagliari,Pisa,2,2,D,1.99,3.14,4.17
SP1_2025-12-21_girona_ath-madrid,SP1,2025-12-21,13:00,2025-12-21 13:00:00+00:00,Girona,Ath Madrid,0,3,A,4.76,3.76,1.71
I1_2025-12-21_sassuolo_torino,I1,2025-12-21,14:00,2025-12-21 14:00:00+00:00,Sassuolo,Torino,0,1,A,2.32,3.1,3.24
D1_2025-12-21_mainz_st-pauli,D1,2025-12-21,14:30,2025-12-21 14:30:00+00:00,Mainz,St Pauli,0,0,D,1.96,3.31,3.99
SP1_2025-12-21_villarreal_barcelona,SP1,2025-12-21,15:15,2025-12-21 15:15:00+00:00,Villarreal,Barcelona,0,2,A,3.92,4.36,1.73
D1_2025-12-21_heidenheim_bayern-munich,D1,2025-12-21,16:30,2025-12-21 16:30:00+00:00,Heidenheim,Bayern Munich,0,4,A,13.06,8.12,1.16
E0_2025-12-21_aston-villa_man-united,E0,2025-12-21,16:30,2025-12-21 16:30:00+00:00,Aston Villa,Man United,2,1,H,2.01,3.67,3.53
I1_2025-12-21_fiorentina_udinese,I1,2025-12-21,17:00,2025-12-21 17:00:00+00:00,Fiorentina,Udinese,5,1,H,2.07,3.2,3.77
SP1_2025-12-21_elche_vallecano,SP1,2025-12-21,17:30,2025-12-21 17:30:00+00:00,Elche,Vallecano,4,0,H,2.48,2.94,3.15
I1_2025-12-21_genoa_atalanta,I1,2025-12-21,19:45,2025-12-21 19:45:00+00:00,Genoa,Atalanta,0,1,A,3.8,3.19,2.06
SP1_2025-12-21_betis_getafe,SP1,2025-12-21,20:00,2025-12-21 20:00:00+00:00,Betis,Getafe,4,0,H,1.73,3.31,5.5
E0_2025-12-22_fulham_nott-m-forest,E0,2025-12-22,20:00,2025-12-22 20:00:00+00:00,Fulham,Nott'm Forest,1,0,H,2.55,3.33,2.75
SP1_2025-12-22_ath-bilbao_espanol,SP1,2025-12-22,20:00,2025-12-22 20:00:00+00:00,Ath Bilbao,Espanol,1,2,A,1.85,3.31,4.59
E0_2025-12-26_man-united_newcastle,E0,2025-12-26,20:00,2025-12-26 20:00:00+00:00,Man United,Newcastle,1,0,H,2.47,3.64,2.66
I1_2025-12-27_parma_fiorentina,I1,2025-12-27,11:30,2025-12-27 11:30:00+00:00,Parma,Fiorentina,1,0,H,3.62,3.24,2.1
E0_2025-12-27_nott-m-forest_man-city,E0,2025-12-27,12:30,2025-12-27 12:30:00+00:00,Nott'm Forest,Man City,1,2,A,5.17,4.16,1.61
I1_2025-12-27_lecce_como,I1,2025-12-27,14:00,2025-12-27 14:00:00+00:00,Lecce,Como,0,3,A,4.67,3.3,1.83
I1_2025-12-27_torino_cagliari,I1,2025-12-27,14:00,2025-12-27 14:00:00+00:00,Torino,Cagliari,1,2,A,1.8,3.32,4.87
E0_2025-12-27_arsenal_brighton,E0,2025-12-27,15:00,2025-12-27 15:00:00+00:00,Arsenal,Brighton,2,1,H,1.32,5.45,8.87
E0_2025-12-27_brentford_bournemouth,E0,2025-12-27,15:00,2025-12-27 15:00:00+00:00,Brentford,Bournemouth,4,1,H,2.28,3.47,3.04
E0_2025-12-27_burnley_everton,E0,2025-12-27,15:00,2025-12-27 15:00:00+00:00,Burnley,Everton,0,0,D,3.66,3.1,2.18
E0_2025-12-27_liverpool_wolves,E0,2025-12-27,15:00,2025-12-27 15:00:00+00:00,Liverpool,Wolves,2,1,H,1.24,6.43,11.22
E0_2025-12-27_west-ham_fulham,E0,2025-12-27,15:00,2025-12-27 15:00:00+00:00,West Ham,Fulham,0,1,A,2.98,3.33,2.39
I1_2025-12-27_udinese_lazio,I1,2025-12-27,17:00,2025-12-27 17:00:00+00:00,Udinese,Lazio,1,1,D,3.2,2.87,2.5
E0_2025-12-27_chelsea_aston-villa,E0,2025-12-27,17:30,2025-12-27 17:30:00+00:00,Chelsea,Aston Villa,1,2,A,1.77,3.94,4.23
I1_2025-12-27_pisa_juventus,I1,2025-12-27,19:45,2025-12-27 19:45:00+00:00,Pisa,Juventus,0,2,A,7.42,4.11,1.47
I1_2025-12-28_milan_verona,I1,2025-12-28,11:30,2025-12-28 11:30:00+00:00,Milan,Verona,3,0,H,1.37,4.69,8.64
E0_2025-12-28_sunderland_leeds,E0,2025-12-28,14:00,2025-12-28 14:00:00+00:00,Sunderland,Leeds,1,1,D,2.84,3.1,2.63
I1_2025-12-28_cremonese_napoli,I1,2025-12-28,14:00,2025-12-28 14:00:00+00:00,Cremonese,Napoli,0,2,A,6.49,3.77,1.56
E0_2025-12-28_crystal-palace_tottenham,E0,2025-12-28,16:30,2025-12-28 16:30:00+00:00,Crystal Palace,Tottenham,0,1,A,2.23,3.38,3.22
I1_2025-12-28_bologna_sassuolo,I1,2025-12-28,17:00,2025-12-28 17:00:00+00:00,Bologna,Sassuolo,1,1,D,1.99,3.27,3.96
I1_2025-12-28_atalanta_inter,I1,2025-12-28,19:45,2025-12-28 19:45:00+00:00,Atalanta,Inter,0,1,A,3.41,3.45,2.07
I1_2025-12-29_roma_genoa,I1,2025-12-29,19:45,2025-12-29 19:45:00+00:00,Roma,Genoa,3,1,H,1.58,3.66,6.42
E0_2025-12-30_burnley_newcastle,E0,2025-12-30,19:30,2025-12-30 19:30:00+00:00,Burnley,Newcastle,1,3,A,5.71,4.12,1.56
E0_2025-12-30_chelsea_bournemouth,E0,2025-12-30,19:30,2025-12-30 19:30:00+00:00,Chelsea,Bournemouth,2,2,D,1.56,4.45,5.25
E0_2025-12-30_nott-m-forest_everton,E0,2025-12-30,19:30,2025-12-30 19:30:00+00:00,Nott'm Forest,Everton,0,2,A,1.9,3.37,4.29
E0_2025-12-30_west-ham_brighton,E0,2025-12-30,19:30,2025-12-30 19:30:00+00:00,West Ham,Brighton,2,2,D,3.32,3.59,2.1
E0_2025-12-30_arsenal_aston-villa,E0,2025-12-30,20:15,2025-12-30 20:15:00+00:00,Arsenal,Aston Villa,4,1,H,1.37,5.03,7.76
E0_2025-12-30_man-united_wolves,E0,2025-12-30,20:15,2025-12-30 20:15:00+00:00,Man United,Wolves,1,1,D,1.37,5.04,7.63
E0_2026-01-01_crystal-palace_fulham,E0,2026-01-01,17:30,2026-01-01 17:30:00+00:00,Crystal Palace,Fulham,1,1,D,2.22,3.27,3.34
E0_2026-01-01_liverpool_leeds,E0,2026-01-01,17:30,2026-01-01 17:30:00+00:00,Liverpool,Leeds,0,0,D,1.47,4.45,6.68
E0_2026-01-01_brentford_tottenham,E0,2026-01-01,20:00,2026-01-01 20:00:00+00:00,Brentford,Tottenham,0,0,D,2.4,3.4,2.91
E0_2026-01-01_sunderland_man-city,E0,2026-01-01,20:00,2026-01-01 20:00:00+00:00,Sunderland,Man City,0,0,D,7.23,4.7,1.42
F1_2026-01-02_toulouse_lens,F1,2026-01-02,19:45,2026-01-02 19:45:00+00:00,Toulouse,Lens,0,3,A,2.51,3.18,2.86
I1_2026-01-02_cagliari_milan,I1,2026-01-02,19:45,2026-01-02 19:45:00+00:00,Cagliari,Milan,0,1,A,6.24,3.78,1.56
SP1_2026-01-02_vallecano_getafe,SP1,2026-01-02,20:00,2026-01-02 20:00:00+00:00,Vallecano,Getafe,1,1,D,2.05,2.83,4.55
I1_2026-01-03_como_udinese,I1,2026-01-03,11:30,2026-01-03 11:30:00+00:00,Como,Udinese,1,0,H,1.75,3.53,4.75
E0_2026-01-03_aston-villa_nott-m-forest,E0,2026-01-03,12:30,2026-01-03 12:30:00+00:00,Aston Villa,Nott'm Forest,3,1,H,1.9,3.51,4.1
SP1_2026-01-03_celta_valencia,SP1,2026-01-03,13:00,2026-01-03 13:00:00+00:00,Celta,Valencia,4,1,H,1.99,3.24,3.99
I1_2026-01-03_genoa_pisa,I1,2026-01-03,14:00,2026-01-03 14:00:00+00:00,Genoa,Pisa,1,1,D,1.9,3.07,4.75
I1_2026-01-03_sassuolo_parma,I1,2026-01-03,14:00,2026-01-03 14:00:00+00:00,Sassuolo,Parma,1,1,D,2.01,3.22,3.9
E0_2026-01-03_brighton_burnley,E0,2026-01-03,15:00,2026-01-03 15:00:00+00:00,Brighton,Burnley,2,0,H,1.45,4.51,7.0
E0_2026-01-03_wolves_west-ham,E0,2026-01-03,15:00,2026-01-03 15:00:00+00:00,Wolves,West Ham,3,0,H,2.63,3.36,2.66
SP1_2026-01-03_osasuna_ath-bilbao,SP1,2026-01-03,15:15,2026-01-03 15:15:00+00:00,Osasuna,Ath Bilbao,1,1,D,2.98,2.95,2.58
F1_2026-01-03_monaco_lyon,F1,2026-01-03,16:00,2026-01-03 16:00:00+00:00,Monaco,Lyon,1,3,A,2.07,3.65,3.29
I1_2026-01-03_juventus_lecce,I1,2026-01-03,17:00,2026-01-03 17:00:00+00:00,Juventus,Lecce,1,1,D,1.23,5.68,13.53
E0_2026-01-03_bournemouth_arsenal,E0,2026-01-03,17:30,2026-01-03 17:30:00+00:00,Bournemouth,Arsenal,2,3,A,5.95,4.43,1.51
SP1_2026-01-03_elche_villarreal,SP1,2026-01-03,17:30,2026-01-03 17:30:00+00:00,Elche,Villarreal,1,3,A,3.09,3.44,2.24
F1_2026-01-03_nice_strasbourg,F1,2026-01-03,18:00,2026-01-03 18:00:00+00:00,Nice,Strasbourg,1,1,D,3.13,3.43,2.22
I1_2026-01-03_atalanta_roma,I1,2026-01-03,19:45,2026-01-03 19:45:00+00:00,Atalanta,Roma,1,0,H,2.28,3.05,3.37
SP1_2026-01-03_espanol_barcelona,SP1,2026-01-03,20:00,2026-01-03 20:00:00+00:00,Espanol,Barcelona,0,2,A,5.81,4.64,1.48
F1_2026-01-03_lille_rennes,F1,2026-01-03,20:05,2026-01-03 20:05:00+00:00,Lille,Rennes,0,2,A,1.73,3.86,4.48
I1_2026-01-04_lazio_napoli,I1,2026-01-04,11:30,2026-01-04 11:30:00+00:00,Lazio,Napoli,0,2,A,3.79,2.98,2.16
E0_2026-01-04_leeds_man-united,E0,2026-01-04,12:30,2026-01-04 12:30:00+00:00,Leeds,Man United,1,1,D,2.73,3.3,2.59
SP1_2026-01-04_sevilla_levante,SP1,2026-01-04,13:00,2026-01-04 13:00:00+00:00,Sevilla,Levante,0,3,A,1.74,3.69,4.6
F1_2026-01-04_marseille_nantes,F1,2026-01-04,14:00,2026-01-04 14:00:00+00:00,Marseille,Nantes,0,2,A,1.25,6.18,10.28
I1_2026-01-04_fiorentina_cremonese,I1,2026-01-04,14:00,2026-01-04 14:00:00+00:00,Fiorentina,Cremonese,1,0,H,1.71,3.7,4.8
E0_2026-01-04_everton_brentford,E0,2026-01-04,15:00,2026-01-04 15:00:00+00:00,Everton,Brentford,2,4,A,2.46,3.16,3.01
E0_2026-01-04_newcastle_crystal-palace,E0,2026-01-04,15:00,2026-01-04 15:00:00+00:00,Newcastle,Crystal Palace,2,0,H,1.68,3.93,4.9
E0_2026-01-04_tottenham_sunderland,E0,2026-01-04,15:00,2026-01-04 15:00:00+00:00,Tottenham,Sunderland,1,1,D,1.97,3.39,3.95
E0_2026-01-04_fulham_liverpool,E0,2026-01-04,15:15,2026-01-04 15:15:00+00:00,Fulham,Liverpool,2,2,D,4.07,3.61,1.88
SP1_2026-01-04_real-madrid_betis,SP1,2026-01-04,15:15,2026-01-04 15:15:00+00:00,Real Madrid,Betis,5,1,H,1.48,4.59,6.05
F1_2026-01-04_brest_auxerre,F1,2026-01-04,16:15,2026-01-04 16:15:00+00:00,Brest,Auxerre,2,0,H,1.93,3.33,4.11
F1_2026-01-04_le-havre_angers,F1,2026-01-04,16:15,2026-01-04 16:15:00+00:00,Le Havre,Angers,2,1,H,2.37,3.2,3.05
F1_2026-01-04_lorient_metz,F1,2026-01-04,16:15,2026-01-04 16:15:00+00:00,Lorient,Metz,1,1,D,1.83,3.61,4.2
I1_2026-01-04_verona_torino,I1,2026-01-04,17:00,2026-01-04 17:00:00+00:00,Verona,Torino,0,3,A,2.66,2.85,2.96
E0_2026-01-04_man-city_chelsea,E0,2026-01-04,17:30,2026-01-04 17:30:00+00:00,Man City,Chelsea,1,1,D,1.47,4.9,5.88
SP1_2026-01-04_alaves_oviedo,SP1,2026-01-04,17:30,2026-01-04 17:30:00+00:00,Alaves,Oviedo,1,1,D,1.92,2.88,5.14
SP1_2026-01-04_mallorca_girona,SP1,2026-01-04,17:30,2026-01-04 17:30:00+00:00,Mallorca,Girona,1,2,A,2.26,3.1,3.39
F1_2026-01-04_paris-sg_paris-fc,F1,2026-01-04,19:45,2026-01-04 19:45:00+00:00,Paris SG,Paris FC,2,1,H,1.12,9.05,17.31
I1_2026-01-04_inter_bologna,I1,2026-01-04,19:45,2026-01-04 19:45:00+00:00,Inter,Bologna,3,1,H,1.39,4.77,7.55
SP1_2026-01-04_sociedad_ath-madrid,SP1,2026-01-04,20:00,2026-01-04 20:00:00+00:00,Sociedad,Ath Madrid,1,1,D,3.91,3.65,1.88
I1_2026-01-06_pisa_como,I1,2026-01-06,14:00,2026-01-06 14:00:00+00:00,Pisa,Como,0,3,A,4.95,3.44,1.76
I1_2026-01-06_lecce_roma,I1,2026-01-06,17:00,2026-01-06 17:00:00+00:00,Lecce,Roma,0,2,A,5.06,3.38,1.76
I1_2026-01-06_sassuolo_juventus,I1,2026-01-06,19:45,2026-01-06 19:45:00+00:00,Sassuolo,Juventus,0,3,A,5.34,3.68,1.66
E0_2026-01-06_west-ham_nott-m-forest,E0,2026-01-06,20:00,2026-01-06 20:00:00+00:00,West Ham,Nott'm Forest,1,2,A,2.92,3.39,2.39
I1_2026-01-07_bologna_atalanta,I1,2026-01-07,17:30,2026-01-07 17:30:00+00:00,Bologna,Atalanta,0,2,A,3.04,3.22,2.36
I1_2026-01-07_napoli_verona,I1,2026-01-07,17:30,2026-01-07 17:30:00+00:00,Napoli,Verona,2,2,D,1.31,4.87,11.0
E0_2026-01-07_bournemouth_tottenham,E0,2026-01-07,19:30,2026-01-07 19:30:00+00:00,Bournemouth,Tottenham,3,2,H,2.17,3.51,3.21
E0_2026-01-07_brentford_sunderland,E0,2026-01-07,19:30,2026-01-07 19:30:00+00:00,Brentford,Sunderland,3,0,H,2.01,3.22,4.07
E0_2026-01-07_crystal-palace_aston-villa,E0,2026-01-07,19:30,2026-01-07 19:30:00+00:00,Crystal Palace,Aston Villa,0,0,D,2.99,3.33,2.38
E0_2026-01-07_everton_wolves,E0,2026-01-07,19:30,2026-01-07 19:30:00+00:00,Everton,Wolves,1,1,D,1.84,3.46,4.51
E0_2026-01-07_fulham_chelsea,E0,2026-01-07,19:30,2026-01-07 19:30:00+00:00,Fulham,Chelsea,2,1,H,3.61,3.56,2.01
E0_2026-01-07_man-city_brighton,E0,2026-01-07,19:30,2026-01-07 19:30:00+00:00,Man City,Brighton,1,1,D,1.5,4.62,5.79
I1_2026-01-07_lazio_fiorentina,I1,2026-01-07,19:45,2026-01-07 19:45:00+00:00,Lazio,Fiorentina,2,2,D,2.34,3.02,3.29
I1_2026-01-07_parma_inter,I1,2026-01-07,19:45,2026-01-07 19:45:00+00:00,Parma,Inter,0,2,A,9.41,5.12,1.32
I1_2026-01-07_torino_udinese,I1,2026-01-07,19:45,2026-01-07 19:45:00+00:00,Torino,Udinese,1,2,A,2.2,3.04,3.59
E0_2026-01-07_burnley_man-united,E0,2026-01-07,20:15,2026-01-07 20:15:00+00:00,Burnley,Man United,2,2,D,4.8,3.76,1.72
E0_2026-01-07_newcastle_leeds,E0,2026-01-07,20:15,2026-01-07 20:15:00+00:00,Newcastle,Leeds,4,3,H,1.61,3.94,5.56
I1_2026-01-08_cremonese_cagliari,I1,2026-01-08,17:30,2026-01-08 17:30:00+00:00,Cremonese,Cagliari,2,2,D,2.44,2.86,3.31
I1_2026-01-08_milan_genoa,I1,2026-01-08,19:45,2026-01-08 19:45:00+00:00,Milan,Genoa,1,1,D,1.46,4.01,7.87
E0_2026-01-08_arsenal_liverpool,E0,2026-01-08,20:00,2026-01-08 20:00:00+00:00,Arsenal,Liverpool,0,0,D,1.57,4.16,5.65
D1_2026-01-09_ein-frankfurt_dortmund,D1,2026-01-09,19:30,2026-01-09 19:30:00+00:00,Ein Frankfurt,Dortmund,3,3,D,3.31,3.66,2.05
SP1_2026-01-09_getafe_sociedad,SP1,2026-01-09,20:00,2026-01-09 20:00:00+00:00,Getafe,Sociedad,1,2,A,3.44,2.89,2.37
SP1_2026-01-10_oviedo_betis,SP1,2026-01-10,13:00,2026-01-10 13:00:00+00:00,Oviedo,Betis,1,1,D,3.85,3.36,1.98
I1_2026-01-10_como_bologna,I1,2026-01-10,14:00,2026-01-10 14:00:00+00:00,Como,Bologna,1,1,D,1.95,3.27,4.11
I1_2026-01-10_udinese_pisa,I1,2026-01-10,14:00,2026-01-10 14:00:00+00:00,Udinese,Pisa,2,2,D,1.89,3.26,4.4
D1_2026-01-10_freiburg_hamburg,D1,2026-01-10,14:30,2026-01-10 14:30:00+00:00,Freiburg,Hamburg,2,1,H,1.76,3.58,4.6
D1_2026-01-10_heidenheim_fc-koln,D1,2026-01-10,14:30,2026-01-10 14:30:00+00:00,Heidenheim,FC Koln,2,2,D,2.71,3.41,2.49
D1_2026-01-10_union-berlin_mainz,D1,2026-01-10,14:30,2026-01-10 14:30:00+00:00,Union Berlin,Mainz,2,2,D,2.1,3.17,3.72
SP1_2026-01-10_villarreal_alaves,SP1,2026-01-10,15:15,2026-01-10 15:15:00+00:00,Villarreal,Alaves,3,1,H,1.44,4.37,7.25
I1_2026-01-10_roma_sassuolo,I1,2026-01-10,17:00,2026-01-10 17:00:00+00:00,Roma,Sassuolo,2,0,H,1.68,3.54,5.49
D1_2026-01-10_leverkusen_stuttgart,D1,2026-01-10,17:30,2026-01-10 17:30:00+00:00,Leverkusen,Stuttgart,1,4,A,2.14,3.68,3.09
SP1_2026-01-10_girona_osasuna,SP1,2026-01-10,17:30,2026-01-10 17:30:00+00:00,Girona,Osasuna,1,0,H,2.49,3.09,2.97
I1_2026-01-10_atalanta_torino,I1,2026-01-10,19:45,2026-01-10 19:45:00+00:00,Atalanta,Torino,2,0,H,1.58,3.77,6.26
SP1_2026-01-10_valencia_elche,SP1,2026-01-10,20:00,2026-01-10 20:00:00+00:00,Valencia,Elche,1,1,D,2.02,3.19,3.95
I1_2026-01-11_lecce_parma,I1,2026-01-11,11:30,2026-01-11 11:30:00+00:00,Lecce,Parma,1,2,A,2.77,2.87,2.83
SP1_2026-01-11_vallecano_mallorca,SP1,2026-01-11,13:00,2026-01-11 13:00:00+00:00,Vallecano,Mallorca,2,1,H,1.89,3.17,4.64
I1_2026-01-11_fiorentina_milan,I1,2026-01-11,14:00,2026-01-11 14:00:00+00:00,Fiorentina,Milan,1,1,D,3.3,3.26,2.21
D1_2026-01-11_m-gladbach_augsburg,D1,2026-01-11,14:30,2026-01-11 14:30:00+00:00,M'gladbach,Augsburg,4,0,H,1.91,3.61,3.81
SP1_2026-01-11_levante_espanol,SP1,2026-01-11,15:15,2026-01-11 15:15:00+00:00,Levante,Espanol,1,1,D,3.12,3.24,2.32
D1_2026-01-11_bayern-munich_wolfsburg,D1,2026-01-11,16:30,2026-01-11 16:30:00+00:00,Bayern Munich,Wolfsburg,8,1,H,1.12,9.31,16.69
I1_2026-01-11_verona_lazio,I1,2026-01-11,17:00,2026-01-11 17:00:00+00:00,Verona,Lazio,0,1,A,3.54,2.85,2.33
I1_2026-01-11_inter_napoli,I1,2026-01-11,19:45,2026-01-11 19:45:00+00:00,Inter,Napoli,2,2,D,1.71,3.46,5.3
I1_2026-01-12_genoa_cagliari,I1,2026-01-12,17:30,2026-01-12 17:30:00+00:00,Genoa,Cagliari,3,0,H,2.14,2.93,3.96
I1_2026-01-12_juventus_cremonese,I1,2026-01-12,19:45,2026-01-12 19:45:00+00:00,Juventus,Cremonese,5,0,H,1.24,5.84,11.5
SP1_2026-01-12_sevilla_celta,SP1,2026-01-12,20:00,2026-01-12 20:00:00+00:00,Sevilla,Celta,0,1,A,2.66,3.05,2.81
D1_2026-01-13_stuttgart_ein-frankfurt,D1,2026-01-13,17:30,2026-01-13 17:30:00+00:00,Stuttgart,Ein Frankfurt,3,2,H,1.65,4.24,4.53
D1_2026-01-13_dortmund_werder-bremen,D1,2026-01-13,19:30,2026-01-13 19:30:00+00:00,Dortmund,Werder Bremen,3,0,H,1.4,5.02,6.92
D1_2026-01-13_mainz_heidenheim,D1,2026-01-13,19:30,2026-01-13 19:30:00+00:00,Mainz,Heidenheim,2,1,H,1.74,3.73,4.52
D1_2026-01-14_wolfsburg_st-pauli,D1,2026-01-14,17:30,2026-01-14 17:30:00+00:00,Wolfsburg,St Pauli,2,1,H,1.84,3.49,4.34
I1_2026-01-14_napoli_parma,I1,2026-01-14,17:30,2026-01-14 17:30:00+00:00,Napoli,Parma,0,0,D,1.29,5.17,10.77
D1_2026-01-14_fc-koln_bayern-munich,D1,2026-01-14,19:30,2026-01-14 19:30:00+00:00,FC Koln,Bayern Munich,1,3,A,9.66,6.79,1.23
D1_2026-01-14_hoffenheim_m-gladbach,D1,2026-01-14,19:30,2026-01-14 19:30:00+00:00,Hoffenheim,M'gladbach,5,1,H,1.9,3.81,3.65
D1_2026-01-14_rb-leipzig_freiburg,D1,2026-01-14,19:30,2026-01-14 19:30:00+00:00,RB Leipzig,Freiburg,2,0,H,1.71,3.9,4.55
I1_2026-01-14_inter_lecce,I1,2026-01-14,19:45,2026-01-14 19:45:00+00:00,Inter,Lecce,1,0,H,1.16,7.36,16.16
I1_2026-01-15_verona_bologna,I1,2026-01-15,17:30,2026-01-15 17:30:00+00:00,Verona,Bologna,2,3,A,3.72,3.08,2.14
D1_2026-01-15_augsburg_union-berlin,D1,2026-01-15,19:30,2026-01-15 19:30:00+00:00,Augsburg,Union Berlin,1,1,D,2.59,3.13,2.79
I1_2026-01-15_como_milan,I1,2026-01-15,19:45,2026-01-15 19:45:00+00:00,Como,Milan,1,3,A,3.08,3.16,2.37
F1_2026-01-16_monaco_lorient,F1,2026-01-16,18:00,2026-01-16 18:00:00+00:00,Monaco,Lorient,1,3,A,1.62,4.17,4.88
D1_2026-01-16_werder-bremen_ein-frankfurt,D1,2026-01-16,19:30,2026-01-16 19:30:00+00:00,Werder Bremen,Ein Frankfurt,3,3,D,2.57,3.45,2.58
I1_2026-01-16_pisa_atalanta,I1,2026-01-16,19:45,2026-01-16 19:45:00+00:00,Pisa,Atalanta,1,1,D,6.11,4.06,1.53
F1_2026-01-16_paris-sg_lille,F1,2026-01-16,20:00,2026-01-16 20:00:00+00:00,Paris SG,Lille,3,0,H,1.27,6.05,9.35
